Open,High,Low,Close,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,TMA,bb_middle_band,bb_lower_band,Highest High,lowest_low,GoogleTrends
54766.0,56200.0,54766.0,55998.0,54689.8,54301.1,53.355.066.666.666.600,52399.55,5.489.732.486.482.060,5.418.485.927.318.280,53.617.984.598.348.100,5.320.576.250.700.890,512.293.625,52399.55,4.793.741.412.241.860,55998.0,48876.0,79
55998.0,56656.0,55727.0,56038.0,55003.0,54581.5,5.383.273.333.333.330,52670.35,5.527.754.990.988.040,5.452.179.395.078.590,539.204.865.235.546,5.347.549.941.110.330,51.287.805,52670.35,4.801.921.541.691.180,56038.0,50703.0,79
56041.0,56586.0,55407.0,56384.0,55532.8,54912.6,5.417.186.666.666.660,53016.7,5.564.636.660.658.690,548.603.768.688.249,5.422.842.570.811.020,5.375.249.946.718.870,513.739.975,53016.7,48.342.693.662.820.000,56384.0,51736.0,79
56385.0,56780.0,55361.0,55755.0,55788.2,55063.2,5.442.766.666.666.660,53345.55,5.568.257.773.772.460,5.502.303.561.994.760,5.441.924.749.459.640,5.394.321.380.364.690,51486.58,53345.55,4.887.718.343.155.480,56384.0,52073.0,79
55758.0,56644.0,55758.0,56330.0,56101.0,55250.5,5.471.153.333.333.330,53701.0,558.983.851.584.831,5.526.066.550.722.980,5.465.809.155.777.190,54.170.526.774.728.200,51627.41,53701.0,4.947.726.624.892.160,56384.0,52520.0,79
56329.0,56830.0,56151.0,56830.0,56267.4,55478.6,5.495.653.333.333.330,54083.15,5.620.892.343.898.870,555.459.990.513.699,5.492.958.011.305.040,54.423.809.939.039.800,51.798.275,54083.15,5.019.230.673.535.950,56830.0,52543.0,79
56816.0,56816.0,55568.0,55761.0,56212.0,55607.5,55125.0,54427.55,560.596.156.259.925,55.585.090.132.939,5.503.350.759.891.910,54.551.161.373.416.900,519.942.625,54427.55,5.129.735.521.532.630,56830.0,53065.0,79
55761.0,56696.0,55714.0,56588.0,56252.8,55892.8,55.359.333.333.333.300,54692.1,5.623.574.375.066.160,5.576.743.738.149.550,55.227.819.149.054.200,5.474.514.600.452.010,52203.25,54692.1,5.177.806.280.737.560,56830.0,53256.0,79
56588.0,57367.0,56533.0,57048.0,56511.4,56149.8,5.554.593.333.333.330,54948.6,5.650.649.583.377.440,5.600.026.694.849.630,5.545.534.175.542.240,54.964.465.432.661.000,524.228.825,54948.6,52.155.864.681.356.600,57048.0,53256.0,79
57048.0,57190.0,55979.0,56638.0,56573.0,56337.0,55.691.333.333.333.300,55176.9,5.655.033.055.584.960,5.611.621.841.240.610,55.603.174.035.994.600,5.512.384.967.716.950,5.265.100.749.999.990,55176.9,5.262.606.955.483.160,57048.0,53256.0,79
56636.0,56636.0,54881.0,55218.0,56250.6,56259.0,5.573.593.333.333.330,55280.05,5.610.622.037.056.640,5.595.290.597.378.680,5.555.502.728.149.530,5.513.281.637.458.190,528.798.375,55280.05,5.290.372.969.541.180,57048.0,53256.0,79
55219.0,55891.0,55216.0,55749.0,56248.2,56230.1,55.821.066.666.666.600,55405.8,5.598.714.691.371.090,5.591.583.216.037.100,555.792.738.713.084,5.519.150.052.938.360,531.056.075,55405.8,5.321.710.983.462.760,57048.0,53735.0,79
55748.0,56212.0,54918.0,56156.0,56161.8,56207.3,5.598.246.666.666.660,55559.95,5.604.343.127.580.730,5.595.949.904.030.350,5.565.136.463.739.480,55.283.357.621.823.300,533.309.375,55559.95,5.363.135.346.624.860,57048.0,54206.0,79
56173.0,56897.0,56143.0,56831.0,56118.4,56314.9,56.139.333.333.333.300,55689.05,5.630.595.418.387.150,5.611.795.376.024.830,55.798.819.057.720.400,5.543.075.213.403.060,53.551.280.000.000.000,55689.05,5.378.321.344.090.110,57048.0,54766.0,79
56836.0,57782.0,56836.0,57729.0,56336.6,56454.8,5.633.686.666.666.660,55852.65,567.803.027.892.477,5.641.087.125.838.500,5.604.009.167.550.540,5.564.963.288.317.050,537.724.475,55852.65,5.383.923.426.796.700,57729.0,54881.0,79
57731.0,58634.0,57698.0,57775.0,56848.0,56549.3,56.455.333.333.333.300,56013.95,5.711.186.852.616.510,5.665.889.466.595.130,5.625.695.521.606.720,55.852.048.799.059.000,539.940.225,56013.95,5.392.853.460.013.410,57775.0,54881.0,79
57778.0,58311.0,57401.0,57421.0,57182.4,56715.3,5.654.753.333.333.330,56161.4,57.214.912.350.776.700,56.797.459.272.142.000,56.402.460.814.058.800,5.600.147.272.295.820,54.217.135,56161.4,5.411.630.162.583.860,57775.0,54881.0,79
57425.0,57791.0,57106.0,57766.0,57504.4,56833.1,5.663.966.666.666.660,56362.95,5.739.860.823.385.110,5.697.355.758.629.800,5.657.290.321.230.140,5.616.952.293.981.930,54444.65,56362.95,54.530.628.360.658.900,57775.0,54881.0,79
57769.0,57878.0,56845.0,57704.0,57679.0,56898.7,56769.6,56524.25,5.750.040.548.923.410,571.063.652.978.802,56.714.290.310.763.800,563.156.636.122.175,54.672.895,56524.25,5.482.060.462.903.880,57775.0,54881.0,79
57704.0,58136.0,57344.0,57701.0,57673.4,57005.0,56861.0,56671.0,5.756.727.032.615.600,57.214.480.698.265.600,5.683.762.902.191.830,5.644.760.041.105.390,54.899.125,56671.0,5.509.781.062.805.600,57775.0,54881.0,79
57698.0,57698.0,56170.0,56489.0,57416.2,57132.1,5.683.826.666.666.660,56695.55,5.720.784.688.410.400,57.082.575.116.762.700,56.794.050.394.178.500,564.515.432.290.488,55.113.925,56695.55,55.150.055.583.964.300,57775.0,54881.0,79
56489.0,57002.0,55764.0,55815.0,57095.0,57138.7,5.684.186.666.666.660,56684.4,5.674.356.458.940.270,5.685.210.691.371.490,5.667.166.909.490.620,5.639.092.006.437.740,553.146.275,56684.4,5.511.702.800.841.740,57775.0,54881.0,78
55813.0,55948.0,55386.0,55386.0,56619.0,57061.7,5.676.173.333.333.330,56634.5,5.629.104.305.960.180,56.585.542.020.312.200,56.510.960.458.042.900,5.629.521.339.157.960,554.955.175,56634.5,5.497.142.591.866.820,57775.0,54881.0,78
55389.0,55888.0,55339.0,55707.0,56219.6,56949.3,56.672.333.333.333.300,56632.1,56.096.362.039.734.500,56.425.807.107.528.200,5.641.046.540.078.750,5.623.919.306.857.200,5.565.984.500.000.000,56632.1,5.496.382.557.413.430,57775.0,54881.0,78
55707.0,56729.0,55656.0,56652.0,56009.8,56841.6,5.667.326.666.666.660,56648.2,5.628.157.469.315.630,5.646.693.308.797.760,5.644.065.722.568.910,56.278.508.014.422.300,55.807.205,56648.2,5.498.569.314.587.950,57775.0,54918.0,78
56655.0,57855.0,56655.0,57855.0,56283.0,56849.6,56.849.066.666.666.600,56699.45,5.680.604.979.543.750,5.671.930.889.016.350,5.661.745.007.247.790,5.642.865.010.828.680,55938.02,56699.45,5.495.643.944.638.950,57855.0,54918.0,78
57844.0,58089.0,57534.0,57910.0,56702.0,56898.5,5.699.313.333.333.330,56806.9,5.717.403.319.695.830,5.693.579.818.286.100,5.677.901.881.341.820,5.656.973.105.035.470,560.569.875,56806.9,550.437.062.046.396,57910.0,55339.0,78
57908.0,58538.0,57615.0,58536.0,57332.0,56975.5,57151.8,56904.3,576.280.221.313.056,5.722.674.396.779.540,5.699.864.146.174.090,567.569.947.598.448,561.675.975,56904.3,5.499.137.573.594.830,58536.0,55339.0,78
58537.0,58834.0,58145.0,58366.0,57863.8,57041.7,5.725.413.333.333.330,56970.2,5.787.401.475.420.370,5.743.388.142.819.620,5.716.956.127.902.330,5.691.023.335.414.520,56.268.677.500.000.000,56970.2,5.495.399.280.826.660,58536.0,55339.0,78
58363.0,58868.0,57753.0,58868.0,58307.0,57158.4,57.330.066.666.666.600,57081.7,5.820.534.316.946.910,5.769.463.025.943.320,5.738.186.611.914.540,5.709.668.732.041.710,563.639.175,57081.7,5.491.061.270.557.870,58868.0,55339.0,78
58868.0,59401.0,58691.0,59264.0,58588.8,57435.9,57.429.333.333.333.300,57284.0,5.855.822.877.964.610,5.797.997.021.226.350,57.617.132.854.252.200,57.303.098.051.806,56.464.115.000.000.000,57284.0,5.509.134.635.658.120,59264.0,55339.0,78
59265.0,60526.0,59265.0,60411.0,59089.0,57895.5,5.762.866.666.666.660,57517.1,5.917.581.918.643.070,5.842.197.562.821.560,5.796.636.624.747.070,5.759.908.871.353.870,5.656.967.999.999.990,57517.1,5.505.239.548.221.340,60411.0,55339.0,78
60409.0,61027.0,60116.0,60236.0,59429.0,58380.5,57.793.333.333.333.300,57721.1,5.952.921.279.095.380,5.875.179.824.126.730,5.825.007.046.653.680,57.850.223.121.773.100,566.777.375,57721.1,5.507.227.589.107.970,60411.0,55339.0,78
60236.0,60710.0,60158.0,60703.0,59896.4,58880.1,5.799.326.666.666.660,57914.7,5.992.047.519.396.920,5.910.656.219.740.050,5.855.668.665.821.970,5.812.191.615.779.470,56789.02,57914.7,5.500.158.564.591.130,60703.0,55339.0,78
60703.0,61066.0,60014.0,60928.0,60308.4,59307.7,58208.4,58074.65,60.256.316.795.979.400,59.437.732.706.964.000,58.853.100.825.942.200,5.838.916.223.800.470,5.690.012.000.000.000,58074.65,5.488.200.255.469.740,60928.0,55339.0,78
60938.0,62017.0,60938.0,61493.0,60754.2,59671.5,58542.0,58260.55,60.668.544.530.653,5.981.141.766.933.420,5.918.308.822.269.950,5.868.476.583.438.520,57012.45,58260.55,5.474.290.479.475.300,61493.0,55339.0,78
61489.0,61630.0,60478.0,60496.0,60771.2,59930.1,58.854.066.666.666.600,58414.3,6.061.102.968.710.200,5.993.588.718.400.070,5.934.720.219.486.200,588.572.643.263.486,57.125.095,58414.3,5.478.969.656.789.910,61493.0,55339.0,78
60496.0,60978.0,59600.0,60046.0,60733.2,60081.1,5.916.473.333.333.330,58528.3,6.042.268.645.806.800,5.995.590.769.600.060,5.943.455.192.050.430,5.897.047.724.764.870,572.333.625,58528.3,5.484.941.478.298.150,61493.0,55656.0,78
60045.0,60472.0,59755.0,60356.0,60663.8,60280.1,5.947.466.666.666.660,58660.9,6.040.045.763.871.200,6.002.865.175.127.320,5.954.973.293.044.120,59.102.431.795.491.700,5.734.019.499.999.990,58660.9,5.491.976.798.415.270,61493.0,56655.0,78
60357.0,61317.0,60357.0,61317.0,60741.6,60525.0,5.978.566.666.666.660,58841.7,6.070.597.175.914.130,6.026.289.688.740.530,5.977.064.131.413.610,5.931.334.305.306.390,57448.73,58841.7,5.495.685.688.347.680,61493.0,57534.0,78
61316.0,61599.0,60750.0,61235.0,60690.0,60722.1,60011.0,59079.0,6.088.231.450.609.420,604.396.429.078.771,599.536.861.498.691,5.949.635.800.039.110,575.679.025,59079.0,5.521.826.193.584.730,61493.0,57615.0,78
61241.0,61926.0,60978.0,61518.0,60894.4,60832.8,6.025.153.333.333.330,59364.15,6.109.420.967.072.940,6.063.570.783.371.760,6.014.922.538.113.540,5.968.889.533.368.720,57701.89,59364.15,5.567.104.002.194.660,61518.0,57753.0,78
61519.0,61519.0,60306.0,60459.0,60977.0,60855.1,6.037.973.333.333.330,59617.8,6.088.247.311.381.960,6.060.357.913.667.800,60.187.947.208.493.500,5.976.223.863.524.080,5.785.105.500.000.000,59617.8,563.841.779.070.527,61518.0,57753.0,100
60453.0,61333.0,59678.0,61172.0,61140.2,60902.0,60566.8,59891.05,6.097.898.207.587.970,6.070.692.838.455.470,6.031.095.380.743.180,5.989.650.162.236.070,580.140.025,59891.05,571.375.275.668.252,61518.0,58691.0,100
61178.0,62460.0,61178.0,62369.0,61350.6,61046.1,60800.2,60176.9,6.144.232.138.391.980,6.100.912.322.372.660,6.056.820.958.150.280,6.013.197.765.832.640,581.904.375,60176.9,5.765.008.319.619.390,62369.0,59265.0,100
62378.0,63291.0,62002.0,62671.0,61637.8,61163.9,61.027.333.333.333.300,60417.7,6.185.188.092.261.320,6.131.128.263.759.450,60.831.058.383.815,6.037.378.930.991.430,58376.35,60417.7,5.790.399.205.355.970,62671.0,59600.0,100
62666.0,63015.0,62104.0,62638.0,61861.8,61378.1,61175.8,60654.1,6.211.392.061.507.550,6.155.250.397.621.360,6.105.692.608.583.810,6.058.942.842.325.580,58568.71,60654.1,5.824.092.318.095.070,62671.0,59600.0,100
62640.0,63816.0,62640.0,63760.0,62522.0,61749.5,6.141.073.333.333.330,60915.3,6.266.261.374.338.360,6.195.386.688.962.930,6.139.481.032.510.830,60.891.387.621.041.000,5.876.926.000.000.000,60915.3,5.834.964.724.875.000,63760.0,59600.0,100
63772.0,64177.0,63493.0,64071.0,63101.8,62121.0,6.163.526.666.666.660,61200.55,6.313.207.582.892.240,6.233.880.018.242.400,61.729.334.034.469.800,6.119.420.784.760.850,5.898.077.749.999.990,61200.55,5.856.445.322.825.640,64071.0,59600.0,100
64075.0,64646.0,63967.0,64646.0,63557.2,62453.9,6.188.313.333.333.330,61489.45,6.363.671.721.928.160,6.275.829.105.834.690,6.209.391.728.016.100,61.522.949.957.360.100,59.201.165,61489.45,5.867.853.901.065.920,64646.0,59600.0,100
64653.0,66393.0,64653.0,66201.0,64263.2,62950.5,62197.0,61836.3,64.491.478.146.187.700,6.338.423.813.864.740,6.260.730.262.014.090,6.196.847.853.284.960,59.428.780.000.000.000,61836.3,5.853.945.058.882.020,66201.0,59600.0,100
66199.0,66703.0,65837.0,66703.0,65076.2,63469.0,62610.8,62150.9,6.522.865.209.745.850,6.398.764.938.616.610,6.311.926.479.262.330,62.419.385.339.244.800,5.966.047.000.000.000,62150.9,583.033.057.958.256,66703.0,59678.0,100
66703.0,66703.0,65499.0,66200.0,65564.2,64043.1,63.021.066.666.666.600,62449.1,6.555.243.473.163.900,6.438.989.495.231.770,63.504.356.693.545.400,6.277.944.387.836.440,59896.87,62449.1,5.832.672.665.931.420,66703.0,59678.0,100
66200.0,67530.0,66194.0,67239.0,66197.8,64649.8,6.347.993.333.333.330,62775.9,6.611.462.315.442.600,6.490.791.405.189.630,6.397.118.710.685.220,6.320.416.350.899.630,6.013.993.000.000.000,62775.9,582.431.718.634.363,67239.0,59678.0,100
67231.0,67231.0,64076.0,65303.0,66329.2,64943.2,6.374.566.666.666.660,62994.65,6.584.408.210.295.060,6.497.974.786.064.240,6.413.766.371.849.570,6.340.405.269.861.570,6.038.592.999.999.990,62994.65,5.841.769.488.660.890,67239.0,59678.0,100
65302.0,67157.0,65221.0,65486.0,66186.2,65224.7,64.029.066.666.666.600,63194.3,6.572.472.140.196.710,65.071.793.704.162,6.430.620.575.368.370,6.360.233.339.398.570,6.063.261.750.000.000,63194.3,5.854.893.111.906.100,67239.0,59678.0,100
65490.0,66502.0,65454.0,66135.0,66072.6,65574.4,6.433.686.666.666.660,63476.25,6.586.148.093.464.470,652.651.039.397.689,6.453.480.503.447.320,63.843.539.737.415.600,60.885.715,63476.25,5.883.568.456.570.250,67239.0,59678.0,100
66144.0,66982.0,64988.0,65059.0,65844.4,65704.3,6.464.353.333.333.330,63726.9,6.559.398.728.976.310,6.522.763.049.617.450,6.460.032.940.516.410,63.959.297.857.661.700,61.145.645,63726.9,5.931.881.171.141.090,67239.0,61178.0,100
65056.0,65901.0,64501.0,65086.0,65413.8,65805.8,6.490.446.666.666.660,63963.4,6.542.465.819.317.540,6.520.187.949.687.000,646.610.382.295.186,6.406.660.282.359.870,61410.77,63963.4,5.980.355.017.578.800,67239.0,62002.0,100
65090.0,65498.0,63161.0,63161.0,64985.4,65657.3,6.495.726.666.666.660,64055.6,6.467.010.546.211.690,6.483.081.049.743.910,6.447.353.345.082.870,6.398.035.493.563.690,61.671.465,64055.6,6.005.579.628.481.640,67239.0,62104.0,100
63161.0,63173.0,60146.0,60162.0,63920.6,65053.4,64790.0,64001.95,63.167.403.641.411.300,63.981.935.861.541.100,63.934.591.769.475.100,6.361.670.208.462.390,619.176.125,64001.95,5.982.729.027.853.810,67239.0,60146.0,100
60167.0,63907.0,60167.0,63721.0,63437.8,64755.2,64862.2,64112.1,6.335.193.576.094.080,6.393.449.297.762.450,63.907.892.798.290.700,6.362.663.521.942.160,62155.01,64112.1,6.009.202.080.177.560,67239.0,60146.0,100
63721.0,64226.0,60913.0,61546.0,62735.2,64289.8,64714.6,64166.45,6.274.995.717.396.050,6.350.022.152.714.730,6.361.265.619.850.440,6.342.847.948.423.860,62.382.442.500.000.000,64166.45,6.031.974.140.823.010,67239.0,60146.0,100
61539.0,63237.0,60724.0,62643.0,62246.6,63830.2,64619.4,64240.0,627.143.047.826.404,6.334.436.306.766.600,6.349.144.917.369.130,6.335.367.191.431.110,6.259.988.999.999.990,64240.0,6.057.307.180.326.690,67239.0,60146.0,93
62650.0,64142.0,62650.0,63913.0,62397.0,63691.2,6.457.053.333.333.330,64317.2,6.311.386.985.509.360,6.344.775.160.081.760,6.354.414.302.697.990,6.340.694.125.580.530,62.806.905.000.000.000,64317.2,6.074.735.677.655.220,67239.0,60146.0,93
63907.0,64830.0,63700.0,64816.0,63327.8,63624.2,64478.2,64424.45,63.681.246.570.062.400,6.369.652.403.703.260,6.370.312.514.860.740,6.354.113.732.668.100,6.300.724.250.000.000,64424.45,6.093.080.780.452.600,67239.0,60146.0,93
64820.0,65094.0,63587.0,64466.0,63476.8,63457.3,64.329.066.666.666.600,64515.85,6.394.283.104.670.820,6.383.642.875.757.210,6.379.848.450.503.150,6.362.921.948.604.470,63200.33,64515.85,61.119.648.517.461.600,67239.0,60146.0,93
64475.0,66236.0,64475.0,66214.0,64410.4,63572.8,64330.0,64638.55,6.469.988.736.447.210,6.426.871.443.801.350,6.410.042.394.190.250,6.387.538.905.880.230,6.338.649.249.999.990,64638.55,61.183.634.054.568.600,66214.0,60146.0,93
66214.0,66709.0,65706.0,66303.0,65142.4,63694.5,64267.6,64750.15,65.234.258.242.981.400,6.463.858.454.019.290,6.437.574.594.916.470,6.410.659.010.082.110,635.639.725,64750.15,61.232.155.953.672.400,66303.0,60146.0,93
66303.0,67170.0,66028.0,66431.0,65646.0,64021.5,64342.8,64839.4,6.563.317.216.198.760,6.496.447.826.015.780,6.463.265.270.551.910,6.432.796.247.217.150,63731.47,64839.4,6.124.672.665.553.960,66431.0,60146.0,93
66427.0,66614.0,64319.0,64448.0,65572.4,64450.1,64273.6,64751.75,6.523.811.477.465.840,6.487.057.312.194.730,6.460.957.111.732.920,6.433.939.461.767.900,6.387.724.250.000.000,64751.75,6.121.106.933.803.740,66431.0,60146.0,93
64452.0,65788.0,64229.0,65326.0,65744.4,64610.6,6.421.966.666.666.660,64682.9,6.526.740.984.977.220,64.953.378.008.865.900,6.469.912.472.766.310,6.443.335.703.504.290,64.003.842.500.000.000,64682.9,61.244.595.830.791.600,66431.0,60146.0,93
65326.0,66896.0,65326.0,66627.0,65827.0,65118.7,64324.2,64704.25,6.572.060.656.651.480,6.525.767.291.634.480,6.494.010.913.670.520,6.464.227.541.265.780,64116.6,64704.25,6.122.348.876.860.300,66627.0,60146.0,93
66632.0,67409.0,66232.0,67406.0,66047.6,65595.0,6.447.886.666.666.660,64712.6,6.628.240.437.767.650,6.564.827.784.064.580,6.524.834.549.461.700,6.490.548.727.811.900,64.213.435,64712.6,6.120.684.488.020.110,67406.0,60146.0,93
67430.0,68060.0,66494.0,66516.0,66064.6,65855.3,6.470.253.333.333.330,64773.25,6.636.026.958.511.770,6.580.604.550.598.290,65.406.802.307.789.900,6.505.886.944.210.770,64.302.365.000.000.000,64773.25,6.118.767.596.646.000,67406.0,60167.0,93
66514.0,66564.0,65547.0,66327.0,66440.4,66006.4,6.511.353.333.333.330,64815.3,6.634.917.972.341.180,6.590.076.450.489.510,655.218.270.193.162,651.796.437.809.546,64.383.415,64815.3,6.117.792.544.683.720,67406.0,60724.0,93
66335.0,67365.0,66335.0,66809.0,66737.0,66240.7,65319.4,64849.0,6.650.245.314.894.120,6.606.589.823.127.780,6.568.272.364.190.160,6.533.482.056.372.080,64.452.052.500.000.000,64849.0,6.115.135.247.758.850,67406.0,60724.0,93
66812.0,67317.0,65969.0,67317.0,66875.0,66351.0,6.570.413.333.333.330,64961.9,6.677.396.876.596.080,662.933.712.801.364,6.588.700.818.666.390,65.523.599.557.652.100,6.451.380.249.999.990,64961.9,6.111.079.673.470.110,67406.0,62650.0,93
67319.0,67997.0,67241.0,67917.0,66977.2,66512.4,6.605.573.333.333.330,65103.45,6.715.497.917.730.720,6.658.857.650.192.970,6.614.075.716.333.090,657.515.424.569.234,6.457.080.500.000.000,65103.45,6.104.213.324.431.640,67917.0,63587.0,93
66371.0,67086.0,65737.0,67082.0,67103.4,66771.9,6.637.206.666.666.660,65611.0,66.961.101.856.581,6.664.904.707.980.420,6.628.589.220.317.520,6.593.343.951.689.190,6.471.172.749.999.990,65611.0,6.230.333.284.625.010,67917.0,64229.0,93
67082.0,67545.0,66876.0,67044.0,67150.4,66943.7,6.654.393.333.333.330,65777.15,66.988.734.571.054,6.672.085.670.165.790,6.638.065.567.777.830,6.603.920.718.194.980,64794.98,65777.15,6.253.269.064.442.230,67917.0,64229.0,93
67051.0,68616.0,67051.0,68546.0,67396.2,67135.6,66699.4,66127.15,6.750.782.304.736.930,6.705.270.093.772.010,6.665.132.371.805.600,6.627.794.935.509.740,6.489.301.499.999.990,66127.15,6.330.061.563.615.510,68546.0,64229.0,75
68412.0,69139.0,68412.0,68615.0,67535.8,67256.5,6.685.353.333.333.330,66425.75,6.787.688.203.157.950,6.733.675.531.268.010,6.689.678.325.329.900,6.650.052.560.699.290,6.500.230.249.999.990,66425.75,63.887.508.886.552.400,68615.0,64229.0,75
68622.0,69336.0,68308.0,68315.0,67920.4,67436.4,6.697.913.333.333.330,66645.85,6.802.292.135.438.630,6.751.461.798.310.190,6.707.406.034.663.660,6.667.333.269.204.120,65.118.735,66645.85,6.425.839.057.416.770,68615.0,64229.0,75
68316.0,69361.0,67328.0,67604.0,68024.8,67564.1,6.718.953.333.333.330,66785.25,6.788.328.090.292.420,6.753.086.925.890.150,671.403.028.033.071,667.619.676.737.516,65.236.775,66785.25,6.451.893.732.298.570,68615.0,65326.0,75
67611.0,68866.0,67611.0,68512.0,68318.4,67734.4,6.740.193.333.333.330,66987.55,6.809.285.393.528.280,6.770.925.666.637.400,6.731.176.495.289.370,6.692.863.741.910.850,6.536.036.000.000.000,66987.55,6.486.787.526.316.050,68615.0,65547.0,75
68511.0,68511.0,67470.0,67729.0,68155.0,67775.6,67475.4,67063.3,6.797.156.929.018.850,6.771.284.636.339.690,67.363.919.333.782,6.700.486.242.681.250,6.548.159.750.000.000,67063.3,649.513.477.183.432,68615.0,65547.0,75
67736.0,68272.0,67484.0,68012.0,68034.4,67785.1,67515.8,67148.75,6.798.504.619.345.900,6.776.723.793.368.830,6.744.492.941.705.920,6.710.078.029.092.560,656.015.275,67148.75,6.502.848.333.045.210,68615.0,65547.0,75
68021.0,68912.0,68021.0,68728.0,68117.0,68018.7,6.766.326.666.666.660,67263.6,6.823.269.746.230.600,6.794.192.194.574.500,6.760.531.323.992.680,6.725.575.359.655.170,657.227.375,67263.6,6.506.393.144.314.980,68728.0,65737.0,75
68750.0,69502.0,68750.0,69267.0,68449.6,68237.2,6.785.926.666.666.660,67504.55,685.774.649.748.707,6.818.284.522.833.680,67.813.024.084.936,6.744.730.087.307.060,658.603.775,67504.55,6.554.916.876.095.850,69267.0,65737.0,75
69273.0,69785.0,69193.0,69349.0,68617.0,68467.7,68028.6,67705.7,6.883.464.331.658.040,6.839.487.336.863.920,68.005.021.074.319,6.762.841.507.563.530,6.601.151.749.999.990,67705.7,6.586.372.995.681.380,69349.0,65737.0,75
69345.0,69515.0,68822.0,69311.0,68933.4,68544.2,6.816.153.333.333.330,67839.9,6.899.342.887.772.030,6.856.144.184.706.840,6.816.826.844.002.910,6.778.866.125.890.810,66168.3,67839.9,6.594.161.288.789.200,69349.0,65737.0,75
69310.0,69622.0,68466.0,68622.0,69055.4,68544.9,6.820.853.333.333.330,67900.7,6.886.961.925.181.350,6.857.245.242.032.870,6.822.498.488.502.540,6.786.802.685.329.780,66.327.705,67900.7,6.598.409.110.927.780,69349.0,65737.0,75
68619.0,68619.0,66792.0,67068.0,68723.4,68420.2,68253.6,67928.3,6.826.907.950.120.900,682.989.156.166.326,6.808.036.177.439.720,6.779.183.381.965.040,6.648.545.749.999.990,67928.3,6.607.747.811.770.140,69349.0,66792.0,75
67068.0,67281.0,66322.0,66794.0,68228.8,68339.2,68234.4,67951.65,6.777.738.633.413.930,6.802.529.459.542.660,6.791.956.655.259.760,6.769.680.202.730.270,66.642.275,67951.65,6.617.180.289.701.750,69349.0,66322.0,75
66806.0,67671.0,65925.0,65925.0,67544.0,68080.5,68159.8,67907.45,6.715.992.422.275.950,6.764.342.285.080.360,6.767.024.573.352.290,6.752.805.897.708.340,667.951.975,67907.45,6.597.862.305.338.310,69349.0,65925.0,75
65940.0,67421.0,65940.0,67418.0,67165.4,68049.4,68084.6,67912.5,6.724.594.948.183.970,6.760.243.687.793.020,6.763.871.501.683.250,6.751.757.716.974.210,6.694.272.750.000.000,67912.5,6.598.936.261.541.320,69349.0,65925.0,75
